"Survey_Start_Time","Study_Area","Plot_ID","easting","northing","elev_ellipsoidal","lon","lat","plot_type","cardinal_direction","sample_type","multi_core","depth","core","plug","mass","SWE","density"
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","E","Depth",NA,281,NA,NA,NA,NA,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","E","Depth",NA,233,NA,NA,NA,NA,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","E","Depth",NA,300,NA,NA,NA,NA,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","E","Depth",NA,317,NA,NA,NA,NA,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","W","Depth",NA,300,NA,NA,NA,NA,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","W","Depth",NA,302,NA,NA,NA,NA,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","W","Depth",NA,227,NA,NA,NA,NA,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","W","Depth",NA,230,NA,NA,NA,NA,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","W","Density","no",298,270,NA,1530,110.434042145389,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","E","Density","no",293,257,0,1350,97.4418018929907,0.332565876767886
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","N","Depth",NA,337,NA,NA,NA,NA,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","N","Depth",NA,338,NA,NA,NA,NA,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","N","Depth",NA,324,NA,NA,NA,NA,NA
2021-04-09 14:44:00,"Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","N","Density","no",306,278,NA,1570,113.321206645923,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","N","Depth",NA,374,NA,NA,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","N","Depth",NA,348,NA,NA,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","N","Depth",NA,382,NA,NA,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","N","Depth",NA,342,NA,NA,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","Centre","Density","no",392,325,3,1630,117.651953396722,0.302447180968437
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","W","Depth",NA,370,NA,NA,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","W","Depth",NA,324,NA,NA,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","W","Depth",NA,356,NA,NA,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","W","Depth",NA,296,NA,NA,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","E","Depth",NA,354,NA,NA,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","W","Density","no",422,312,2,1510,108.990459895123,0.259501094988388
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","E","Depth",NA,359,NA,NA,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","E","Depth",NA,294,NA,NA,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","E","Depth",NA,369,NA,NA,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","S","Depth",NA,334,NA,NA,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","E","Density","no",386,305,1,1600,115.486580021322,0.299965142912526
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","S","Density","no",400,195,3,1230,88.7803083913916,0.223627980834739
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","S","Depth",NA,344,NA,NA,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","S","Depth",NA,388,NA,NA,NA,NA,NA
2021-04-09 12:14:00,"Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","N","Density","no",318,296,4,980,70.7355302630599,0.225272389372802
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","N","Depth",NA,240,NA,NA,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","N","Depth",NA,245,NA,NA,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","N","Depth",NA,297,NA,NA,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","N","Depth",NA,303,NA,NA,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","E","Depth",NA,220,NA,NA,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","E","Depth",NA,290,NA,NA,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","E","Depth",NA,206,NA,NA,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","E","Depth",NA,232,NA,NA,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","N","Density","no",255,246,0,1180,85.1713527657252,0.334005304963628
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","W","Depth",NA,355,NA,NA,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","W","Depth",NA,303,NA,NA,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","W","Depth",NA,264,NA,NA,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","W","Depth",NA,234,NA,NA,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","E","Density","no",154,147,1,500,36.0895562566632,0.23587945265793
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","S","Depth",NA,329,NA,NA,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","S","Depth",NA,349,NA,NA,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","S","Depth",NA,257,NA,NA,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","S","Depth",NA,209,NA,NA,NA,NA,NA
2021-04-06 13:12:00,"Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","S","Density","no",325,315,0,1580,114.042997771056,0.350901531603249
2021-04-05 16:15:00,"Cruickshank","CRU_WX_CAM",329597.714,5504521.572,1362.654,-125.36163317,49.66912646,"Camera + Snow Stakes",NA,"Depth",NA,403,NA,NA,NA,NA,NA
