42:52.0,49.67413929,-125.3772677,1264.8814,5,9,3.4736,2.4801,5.5549,1.4747,2.546,2.1549,0,0
42:53.0,49.67413939,-125.3772671,1265.3861,5,9,3.4734,2.48,5.5552,1.4742,2.5459,2.1548,0,0
42:54.0,49.67414162,-125.3772644,1265.9408,5,9,3.4733,2.4799,5.5555,1.4737,2.5458,2.1548,0,0
42:55.0,49.67413983,-125.3772642,1265.4602,5,9,3.4731,2.4798,5.5558,1.4731,2.5457,2.1548,0,0
42:56.0,49.67414101,-125.3772637,1265.4126,5,9,3.473,2.4797,5.5561,1.4726,2.5457,2.1548,0,0
42:57.0,49.67414019,-125.3772639,1265.0315,5,9,3.4728,2.4796,5.5564,1.4721,2.5456,2.1548,0,0
42:58.0,49.67413884,-125.3772655,1264.6883,5,9,3.4727,2.4794,5.5567,1.4716,2.5455,2.1548,0,0
42:59.0,49.67413642,-125.377265,1264.3344,5,9,3.4726,2.4793,5.557,1.471,2.5454,2.1548,0,0
43:00.0,49.67413568,-125.3772656,1264.4712,5,9,3.4724,2.4792,5.5573,1.4705,2.5453,2.1548,0,0
43:01.0,49.67413392,-125.3772662,1264.7798,5,9,3.4723,2.4791,5.5576,1.47,2.5452,2.1548,0,0
43:02.0,49.67413311,-125.3772666,1264.8305,5,9,3.4721,2.479,5.5579,1.4695,2.5451,2.1548,0,0
43:03.0,49.67413527,-125.3772672,1265.694,5,9,3.472,2.4789,5.5582,1.4689,2.545,2.1548,0,0
43:04.0,49.67413479,-125.3772669,1265.9928,5,9,3.4718,2.4788,5.5585,1.4684,2.545,2.1548,0,0
43:05.0,49.67413261,-125.3772663,1265.7014,5,9,3.4717,2.4787,5.5588,1.4679,2.5449,2.1548,0,0
43:06.0,49.67413229,-125.377266,1265.5348,5,9,3.4716,2.4786,5.5591,1.4673,2.5448,2.1547,0,0
43:07.0,49.67412884,-125.3772663,1264.5911,5,9,3.4714,2.4785,5.5594,1.4668,2.5447,2.1547,0,0
43:08.0,49.67412947,-125.3772668,1264.5426,5,9,3.4713,2.4784,5.5597,1.4663,2.5446,2.1547,0,0
