ACO_Flight,plot_datetime,Study_Area,Plot_ID,easting,northing,elev_ellipsoidal,lon,lat,Plot_type,cardinal_direction,multi_core,depth,core,plug,mass,SWE,density
1,3/11/2021 12:37,Metro Vancouver,Ridge-15,496433.129,5494357.094,1168.23,-123.04936347,49.60177652,5_Point,E,NA,416,NA,NA,NA,NA,NA
1,3/11/2021 12:37,Metro Vancouver,Ridge-15,496433.129,5494357.094,1168.23,-123.04936347,49.60177652,5_Point,W,NA,429,NA,NA,NA,NA,NA
1,3/11/2021 12:46,Metro Vancouver,Ridge-16,496473.594,5494266.826,1149.853,-123.04880265,49.60096482,5_Point,N,NA,262,NA,NA,NA,NA,NA
1,3/11/2021 12:46,Metro Vancouver,Ridge-16,496473.594,5494266.826,1149.853,-123.04880265,49.60096482,5_Point,S,NA,508,NA,NA,NA,NA,NA
1,3/11/2021 12:46,Metro Vancouver,Ridge-16,496473.594,5494266.826,1149.853,-123.04880265,49.60096482,5_Point,E,NA,395,NA,NA,NA,NA,NA
1,3/11/2021 12:46,Metro Vancouver,Ridge-16,496473.594,5494266.826,1149.853,-123.04880265,49.60096482,5_Point,W,NA,466,NA,NA,NA,NA,NA
1,3/11/2021 12:56,Metro Vancouver,Ridge-17,496554.871,5494166.496,1112.443,-123.04767696,49.60006285,5_Point,N,NA,355,NA,NA,NA,NA,NA
1,3/11/2021 12:56,Metro Vancouver,Ridge-17,496554.871,5494166.496,1112.443,-123.04767696,49.60006285,5_Point,S,NA,315,NA,NA,NA,NA,NA
1,3/11/2021 12:56,Metro Vancouver,Ridge-17,496554.871,5494166.496,1112.443,-123.04767696,49.60006285,5_Point,E,NA,358,NA,NA,NA,NA,NA
1,3/11/2021 12:56,Metro Vancouver,Ridge-17,496554.871,5494166.496,1112.443,-123.04767696,49.60006285,5_Point,W,NA,362,NA,NA,NA,NA,NA
1,3/11/2021 13:02,Metro Vancouver,Ridge-18,496614.43,5494128.007,1078.982,-123.0468524,49.599717,5_Point,N,NA,360,NA,NA,NA,NA,NA
1,3/11/2021 13:02,Metro Vancouver,Ridge-18,496614.43,5494128.007,1078.982,-123.0468524,49.599717,5_Point,S,NA,349,NA,NA,NA,NA,NA
1,3/11/2021 13:02,Metro Vancouver,Ridge-18,496614.43,5494128.007,1078.982,-123.0468524,49.599717,5_Point,E,NA,347,NA,NA,NA,NA,NA
1,3/11/2021 13:02,Metro Vancouver,Ridge-18,496614.43,5494128.007,1078.982,-123.0468524,49.599717,5_Point,W,NA,348,NA,NA,NA,NA,NA
1,3/11/2021 13:45,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,Centre,NA,374,NA,NA,NA,1509,0.41
1,3/11/2021 13:45,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,N,NA,345,NA,NA,NA,1509,0.41
1,3/11/2021 13:45,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,N,NA,359,NA,NA,NA,1509,0.41
1,3/11/2021 13:45,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,N,NA,360,NA,NA,NA,1509,0.41
1,3/11/2021 13:45,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,N,NA,368,NA,NA,NA,1509,0.41
1,3/11/2021 13:45,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,S,NA,353,NA,NA,NA,1509,0.41
1,3/11/2021 13:45,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,S,NA,358,NA,NA,NA,1509,0.41
1,3/11/2021 13:45,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,S,NA,360,NA,NA,NA,1509,0.41
1,3/11/2021 13:45,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,S,NA,361,NA,NA,NA,1509,0.41
1,3/11/2021 13:45,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,E,NA,378,NA,NA,NA,1509,0.41
1,3/11/2021 13:45,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,E,NA,415,NA,NA,NA,1509,0.41
1,3/11/2021 13:45,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,E,NA,397,NA,NA,NA,1509,0.41
1,3/11/2021 13:45,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,E,NA,366,NA,NA,NA,1509,0.41
1,3/11/2021 13:45,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,W,NA,367,NA,NA,NA,1509,0.41
1,3/11/2021 13:45,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,W,NA,366,NA,NA,NA,1509,0.41
1,3/11/2021 13:45,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,W,NA,350,NA,NA,NA,1509,0.41
1,3/11/2021 13:45,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,W,NA,378,NA,NA,NA,1509,0.41
1,3/11/2021 14:20,Metro Vancouver,Lake-20,496638.23,5494017.707,1039.04,-123.04652209,49.59872502,5_Point,N,NA,374,NA,NA,NA,NA,NA
1,3/11/2021 14:20,Metro Vancouver,Lake-20,496638.23,5494017.707,1039.04,-123.04652209,49.59872502,5_Point,S,NA,380,NA,NA,NA,NA,NA
1,3/11/2021 14:20,Metro Vancouver,Lake-20,496638.23,5494017.707,1039.04,-123.04652209,49.59872502,5_Point,E,NA,371,NA,NA,NA,NA,NA
1,3/11/2021 14:20,Metro Vancouver,Lake-20,496638.23,5494017.707,1039.04,-123.04652209,49.59872502,5_Point,W,NA,375,NA,NA,NA,NA,NA
1,3/11/2021 14:30,Metro Vancouver,Lake-21,496933.886,5493270.207,1039.504,-123.0424248,49.59200306,5_Point,N,NA,354,NA,NA,NA,NA,NA
1,3/11/2021 14:30,Metro Vancouver,Lake-21,496933.886,5493270.207,1039.504,-123.0424248,49.59200306,5_Point,S,NA,359,NA,NA,NA,NA,NA
1,3/11/2021 14:30,Metro Vancouver,Lake-21,496933.886,5493270.207,1039.504,-123.0424248,49.59200306,5_Point,E,NA,352,NA,NA,NA,NA,NA
1,3/11/2021 14:30,Metro Vancouver,Lake-21,496933.886,5493270.207,1039.504,-123.0424248,49.59200306,5_Point,W,NA,367,NA,NA,NA,NA,NA
1,3/11/2021 14:36,Metro Vancouver,Lake-22,496971.755,5493267.539,1042.799,-123.0419008,49.59197926,5_Point,N,NA,230,NA,NA,NA,NA,NA
1,3/11/2021 14:36,Metro Vancouver,Lake-22,496971.755,5493267.539,1042.799,-123.0419008,49.59197926,5_Point,S,NA,248,NA,NA,NA,NA,NA
1,3/11/2021 14:36,Metro Vancouver,Lake-22,496971.755,5493267.539,1042.799,-123.0419008,49.59197926,5_Point,E,NA,220,NA,NA,NA,NA,NA
1,3/11/2021 14:36,Metro Vancouver,Lake-22,496971.755,5493267.539,1042.799,-123.0419008,49.59197926,5_Point,W,NA,232,NA,NA,NA,NA,NA
1,3/11/2021 14:39,Metro Vancouver,Lake-23,496986.063,5493282.159,1044.748,-123.04170294,49.59211083,5_Point,N,NA,355,NA,NA,NA,NA,NA
1,3/11/2021 14:39,Metro Vancouver,Lake-23,496986.063,5493282.159,1044.748,-123.04170294,49.59211083,5_Point,S,NA,317,NA,NA,NA,NA,NA
1,3/11/2021 14:39,Metro Vancouver,Lake-23,496986.063,5493282.159,1044.748,-123.04170294,49.59211083,5_Point,E,NA,350,NA,NA,NA,NA,NA
1,3/11/2021 14:39,Metro Vancouver,Lake-23,496986.063,5493282.159,1044.748,-123.04170294,49.59211083,5_Point,W,NA,363,NA,NA,NA,NA,NA
1,3/11/2021 14:45,Metro Vancouver,Sensor-24,497004.776,5493308.454,1046.116,-123.04144421,49.59234744,5_Point,Centre,NA,300,NA,NA,NA,NA,NA
1,3/11/2021 14:45,Metro Vancouver,Sensor-24,497004.776,5493308.454,1046.116,-123.04144421,49.59234744,5_Point,N,NA,302,NA,NA,NA,NA,NA
1,3/11/2021 14:45,Metro Vancouver,Sensor-24,497004.776,5493308.454,1046.116,-123.04144421,49.59234744,5_Point,S,NA,298,NA,NA,NA,NA,NA
2,4/6/2021 9:50,Metro Vancouver,Bridge-1,496414.871,5491036.653,529.09,-123.04958588,49.57191005,Points,Centre,NA,126,NA,NA,NA,NA,NA
2,4/6/2021 11:05,Metro Vancouver,PLOT3C_S3F,496863.181,5492429.643,841.476,-123.04339642,49.58444208,Cardinal_10m,Centre,NA,224,NA,NA,NA,822,0.426
2,4/6/2021 11:05,Metro Vancouver,PLOT3C_S3F,496863.181,5492429.643,841.476,-123.04339642,49.58444208,Cardinal_10m,N,NA,219,NA,NA,NA,822,0.426
2,4/6/2021 11:05,Metro Vancouver,PLOT3C_S3F,496863.181,5492429.643,841.476,-123.04339642,49.58444208,Cardinal_10m,N,NA,28,NA,NA,NA,822,0.426
2,4/6/2021 11:05,Metro Vancouver,PLOT3C_S3F,496863.181,5492429.643,841.476,-123.04339642,49.58444208,Cardinal_10m,N,NA,84,NA,NA,NA,822,0.426
2,4/6/2021 11:05,Metro Vancouver,PLOT3C_S3F,496863.181,5492429.643,841.476,-123.04339642,49.58444208,Cardinal_10m,N,NA,203,NA,NA,NA,822,0.426
2,4/6/2021 11:05,Metro Vancouver,PLOT3C_S3F,496863.181,5492429.643,841.476,-123.04339642,49.58444208,Cardinal_10m,S,NA,187,NA,NA,NA,822,0.426
2,4/6/2021 11:05,Metro Vancouver,PLOT3C_S3F,496863.181,5492429.643,841.476,-123.04339642,49.58444208,Cardinal_10m,S,NA,207,NA,NA,NA,822,0.426
2,4/6/2021 11:05,Metro Vancouver,PLOT3C_S3F,496863.181,5492429.643,841.476,-123.04339642,49.58444208,Cardinal_10m,S,NA,230,NA,NA,NA,822,0.426
2,4/6/2021 11:05,Metro Vancouver,PLOT3C_S3F,496863.181,5492429.643,841.476,-123.04339642,49.58444208,Cardinal_10m,S,NA,258,NA,NA,NA,822,0.426
2,4/6/2021 11:05,Metro Vancouver,PLOT3C_S3F,496863.181,5492429.643,841.476,-123.04339642,49.58444208,Cardinal_10m,E,NA,40,NA,NA,NA,822,0.426
2,4/6/2021 11:05,Metro Vancouver,PLOT3C_S3F,496863.181,5492429.643,841.476,-123.04339642,49.58444208,Cardinal_10m,E,NA,101,NA,NA,NA,822,0.426
2,4/6/2021 11:05,Metro Vancouver,PLOT3C_S3F,496863.181,5492429.643,841.476,-123.04339642,49.58444208,Cardinal_10m,E,NA,185,NA,NA,NA,822,0.426
2,4/6/2021 11:05,Metro Vancouver,PLOT3C_S3F,496863.181,5492429.643,841.476,-123.04339642,49.58444208,Cardinal_10m,E,NA,206,NA,NA,NA,822,0.426
2,4/6/2021 11:05,Metro Vancouver,PLOT3C_S3F,496863.181,5492429.643,841.476,-123.04339642,49.58444208,Cardinal_10m,W,NA,311,NA,NA,NA,822,0.426
2,4/6/2021 11:05,Metro Vancouver,PLOT3C_S3F,496863.181,5492429.643,841.476,-123.04339642,49.58444208,Cardinal_10m,W,NA,294,NA,NA,NA,822,0.426
2,4/6/2021 11:05,Metro Vancouver,PLOT3C_S3F,496863.181,5492429.643,841.476,-123.04339642,49.58444208,Cardinal_10m,W,NA,254,NA,NA,NA,822,0.426
2,4/6/2021 11:05,Metro Vancouver,PLOT3C_S3F,496863.181,5492429.643,841.476,-123.04339642,49.58444208,Cardinal_10m,W,NA,258,NA,NA,NA,822,0.426
2,4/6/2021 12:50,Metro Vancouver,PLOT4C_E4F,496835.601,5493219.343,1060.668,-123.04378433,49.59154505,Cardinal_10m,Centre,NA,367,NA,NA,NA,1532,0.439
2,4/6/2021 12:50,Metro Vancouver,PLOT4C_E4F,496835.601,5493219.343,1060.668,-123.04378433,49.59154505,Cardinal_10m,N,NA,415,NA,NA,NA,1532,0.439
2,4/6/2021 12:50,Metro Vancouver,PLOT4C_E4F,496835.601,5493219.343,1060.668,-123.04378433,49.59154505,Cardinal_10m,N,NA,391,NA,NA,NA,1532,0.439
2,4/6/2021 12:50,Metro Vancouver,PLOT4C_E4F,496835.601,5493219.343,1060.668,-123.04378433,49.59154505,Cardinal_10m,N,NA,427,NA,NA,NA,1532,0.439
2,4/6/2021 12:50,Metro Vancouver,PLOT4C_E4F,496835.601,5493219.343,1060.668,-123.04378433,49.59154505,Cardinal_10m,N,NA,396,NA,NA,NA,1532,0.439
2,4/6/2021 12:50,Metro Vancouver,PLOT4C_E4F,496835.601,5493219.343,1060.668,-123.04378433,49.59154505,Cardinal_10m,S,NA,280,NA,NA,NA,1532,0.439
2,4/6/2021 12:50,Metro Vancouver,PLOT4C_E4F,496835.601,5493219.343,1060.668,-123.04378433,49.59154505,Cardinal_10m,S,NA,270,NA,NA,NA,1532,0.439
2,4/6/2021 12:50,Metro Vancouver,PLOT4C_E4F,496835.601,5493219.343,1060.668,-123.04378433,49.59154505,Cardinal_10m,S,NA,338,NA,NA,NA,1532,0.439
2,4/6/2021 12:50,Metro Vancouver,PLOT4C_E4F,496835.601,5493219.343,1060.668,-123.04378433,49.59154505,Cardinal_10m,S,NA,333,NA,NA,NA,1532,0.439
2,4/6/2021 12:50,Metro Vancouver,PLOT4C_E4F,496835.601,5493219.343,1060.668,-123.04378433,49.59154505,Cardinal_10m,E,NA,346,NA,NA,NA,1532,0.439
2,4/6/2021 12:50,Metro Vancouver,PLOT4C_E4F,496835.601,5493219.343,1060.668,-123.04378433,49.59154505,Cardinal_10m,E,NA,392,NA,NA,NA,1532,0.439
2,4/6/2021 12:50,Metro Vancouver,PLOT4C_E4F,496835.601,5493219.343,1060.668,-123.04378433,49.59154505,Cardinal_10m,E,NA,428,NA,NA,NA,1532,0.439
2,4/6/2021 12:50,Metro Vancouver,PLOT4C_E4F,496835.601,5493219.343,1060.668,-123.04378433,49.59154505,Cardinal_10m,W,NA,395,NA,NA,NA,1532,0.439
2,4/6/2021 12:50,Metro Vancouver,PLOT4C_E4F,496835.601,5493219.343,1060.668,-123.04378433,49.59154505,Cardinal_10m,W,NA,421,NA,NA,NA,1532,0.439
2,4/6/2021 12:50,Metro Vancouver,PLOT4C_E4F,496835.601,5493219.343,1060.668,-123.04378433,49.59154505,Cardinal_10m,W,NA,109,NA,NA,NA,1532,0.439
2,4/6/2021 12:50,Metro Vancouver,PLOT4C_E4F,496835.601,5493219.343,1060.668,-123.04378433,49.59154505,Cardinal_10m,W,NA,277,NA,NA,NA,1532,0.439
2,4/6/2021 13:50,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,Centre,NA,347,NA,NA,NA,1601,0.435
2,4/6/2021 13:50,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,N,NA,354,NA,NA,NA,1601,0.435
2,4/6/2021 13:50,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,N,NA,368,NA,NA,NA,1601,0.435
2,4/6/2021 13:50,Metro Vancouver,PLOT2C_S2F,496628.841,5494009.928,1039.112,-123.04665195,49.598655,Cardinal_10m,N,NA,378,NA,NA,NA,1601,0.435
