"Survey_Start_Time","Study_Area","Plot_ID","easting","northing","elev_ellipsoidal","lon","lat","plot_type","cardinal_direction","sample_type","multi_core","depth","core","plug","mass","SWE","density"
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","W","Depth","",250,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","W","Depth","",238,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","W","Density","no",230,211,0,1190,85.8931438908585,0.373448451699385
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","SW","Depth","",245,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","SW","Depth","",225,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","SW","Depth","",212,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","SW","Depth","",227,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","NE","Depth","",269,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","NE","Depth","",246,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","NE","Depth","",223,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","NE","Depth","",236,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","NW","Depth","",292,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","NW","Depth","",252,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","NW","Depth","",245,NA,0,NA,NA,NA
