"ACO_Flight_Number","plot_datetime","Study_Area","Plot_ID","easting","northing","elev_ellipsoidal","lon","lat","plot_type","cardinal_direction","multi_core","depth","core","plug","mass","SWE","density"
1,2021-03-09 12:11:00,"Tsitika","2101",687709.047,5576465.258,1244.479,-126.36363754,50.31037912,NA,"E",NA,249,NA,NA,NA,NA,NA
1,2021-03-09 12:11:00,"Tsitika","2101",687709.047,5576465.258,1244.479,-126.36363754,50.31037912,NA,"E",NA,246,NA,NA,NA,NA,NA
1,2021-03-09 12:11:00,"Tsitika","2101",687709.047,5576465.258,1244.479,-126.36363754,50.31037912,NA,"E",NA,147,NA,NA,NA,NA,NA
1,2021-03-09 12:11:00,"Tsitika","2101",687709.047,5576465.258,1244.479,-126.36363754,50.31037912,NA,"W",NA,278,NA,NA,NA,NA,NA
1,2021-03-09 12:11:00,"Tsitika","2101",687709.047,5576465.258,1244.479,-126.36363754,50.31037912,NA,"W",NA,288,NA,NA,NA,NA,NA
1,2021-03-09 12:11:00,"Tsitika","2101",687709.047,5576465.258,1244.479,-126.36363754,50.31037912,NA,"W",NA,285,NA,NA,NA,NA,NA
1,2021-03-09 12:11:00,"Tsitika","2101",687709.047,5576465.258,1244.479,-126.36363754,50.31037912,NA,"N",NA,177,NA,NA,NA,NA,NA
1,2021-03-09 12:11:00,"Tsitika","2101",687709.047,5576465.258,1244.479,-126.36363754,50.31037912,NA,"N",NA,287,NA,NA,NA,NA,NA
1,2021-03-09 12:11:00,"Tsitika","2101",687709.047,5576465.258,1244.479,-126.36363754,50.31037912,NA,"N",NA,291,NA,NA,NA,NA,NA
1,2021-03-09 12:11:00,"Tsitika","2101",687709.047,5576465.258,1244.479,-126.36363754,50.31037912,NA,"S",NA,266,NA,NA,NA,NA,NA
1,2021-03-09 12:11:00,"Tsitika","2101",687709.047,5576465.258,1244.479,-126.36363754,50.31037912,NA,"S",NA,261,NA,NA,NA,NA,NA
1,2021-03-09 12:11:00,"Tsitika","2101",687709.047,5576465.258,1244.479,-126.36363754,50.31037912,NA,"S",NA,270,NA,NA,NA,NA,NA
1,2021-03-09 12:11:00,"Tsitika","2101",687709.047,5576465.258,1244.479,-126.36363754,50.31037912,NA,"E",NA,248,158,8,560,40.4203030074628,0.168417929197762
1,2021-03-09 12:11:00,"Tsitika","2101",687709.047,5576465.258,1244.479,-126.36363754,50.31037912,NA,"Centre",NA,270,243,0,650,46.9164231336622,0.173764530124675
1,2021-03-09 12:11:00,"Tsitika","2101",687709.047,5576465.258,1244.479,-126.36363754,50.31037912,NA,"W",NA,229,194,0.1,750,54.1343343849949,0.236497747422433
1,2021-03-09 13:34:00,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,NA,"Centre",NA,276,NA,NA,NA,NA,NA
1,2021-03-09 13:34:00,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,NA,"E",NA,295,NA,NA,NA,NA,NA
1,2021-03-09 13:34:00,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,NA,"E",NA,295,NA,NA,NA,NA,NA
1,2021-03-09 13:34:00,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,NA,"E",NA,295,NA,NA,NA,NA,NA
1,2021-03-09 13:34:00,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,NA,"E",NA,290,NA,NA,NA,NA,NA
1,2021-03-09 13:34:00,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,NA,"N",NA,275,NA,NA,NA,NA,NA
1,2021-03-09 13:34:00,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,NA,"N",NA,315,NA,NA,NA,NA,NA
1,2021-03-09 13:34:00,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,NA,"N",NA,290,NA,NA,NA,NA,NA
1,2021-03-09 13:34:00,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,NA,"N",NA,267,NA,NA,NA,NA,NA
1,2021-03-09 13:34:00,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,NA,"W",NA,255,NA,NA,NA,NA,NA
1,2021-03-09 13:34:00,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,NA,"W",NA,260,NA,NA,NA,NA,NA
1,2021-03-09 13:34:00,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,NA,"W",NA,293,NA,NA,NA,NA,NA
1,2021-03-09 13:34:00,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,NA,"W",NA,270,NA,NA,NA,NA,NA
1,2021-03-09 13:34:00,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,NA,"S",NA,286,NA,NA,NA,NA,NA
1,2021-03-09 13:34:00,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,NA,"S",NA,245,NA,NA,NA,NA,NA
1,2021-03-09 13:34:00,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,NA,"S",NA,267,NA,NA,NA,NA,NA
1,2021-03-09 13:34:00,"Tsitika","2102",687780.589,5576288.816,1274.848,-126.3627216,50.30877118,NA,"S",NA,277,NA,NA,NA,NA,NA
1,2021-03-09 14:44:53,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,NA,"S",NA,245,NA,NA,NA,NA,NA
1,2021-03-09 14:44:53,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,NA,"S",NA,200,NA,NA,NA,NA,NA
1,2021-03-09 14:44:53,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,NA,"S",NA,188,NA,NA,NA,NA,NA
1,2021-03-09 14:44:53,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,NA,"S",NA,240,204,4,760,54.8561255101281,0.232441209788678
1,2021-03-09 14:44:53,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,NA,"N",NA,223,NA,NA,NA,NA,NA
1,2021-03-09 14:44:53,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,NA,"Centre",NA,184,87,3,410,29.5934361304639,0.163499647129635
1,2021-03-09 14:44:53,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,NA,"N",NA,201,NA,NA,NA,NA,NA
1,2021-03-09 14:44:53,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,NA,"N",NA,201,NA,NA,NA,NA,NA
1,2021-03-09 14:44:53,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,NA,"N",NA,243,207,0,830,59.908663386061,0.246537709407658
1,2021-03-09 14:44:53,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,NA,"W",NA,208,NA,NA,NA,NA,NA
1,2021-03-09 14:44:53,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,NA,"W",NA,240,NA,NA,NA,NA,NA
1,2021-03-09 14:44:53,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,NA,"W",NA,231,NA,NA,NA,NA,NA
1,2021-03-09 14:44:53,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,NA,"E",NA,201,160,1,620,44.7510497582624,0.223755248791312
1,2021-03-09 14:44:53,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,NA,"E",NA,215,NA,NA,NA,NA,NA
1,2021-03-09 14:44:53,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,NA,"E",NA,218,NA,NA,NA,NA,NA
1,2021-03-09 14:44:53,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,NA,"E",NA,250,NA,NA,NA,NA,NA
1,2021-03-09 14:44:53,"Tsitika","2104",687792.846,5576225.132,1331.262,-126.36258132,50.30819514,NA,"W",NA,225,185,1,750,54.1343343849949,0.241671135647298
1,2021-03-11 10:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"N",NA,201,NA,NA,NA,NA,NA
1,2021-03-11 10:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"N",NA,214,NA,NA,NA,NA,NA
1,2021-03-11 10:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"N",NA,214,NA,NA,NA,NA,NA
1,2021-03-11 10:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"N",NA,201,NA,NA,NA,NA,NA
1,2021-03-11 10:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"Centre",NA,224,NA,NA,NA,NA,NA
1,2021-03-11 10:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"W",NA,239,NA,NA,NA,NA,NA
1,2021-03-11 10:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"W",NA,239,NA,NA,NA,NA,NA
1,2021-03-11 10:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"W",NA,226,NA,NA,NA,NA,NA
1,2021-03-11 10:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"W",NA,199,NA,NA,NA,NA,NA
1,2021-03-11 10:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"S",NA,231,NA,NA,NA,NA,NA
1,2021-03-11 10:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"S",NA,218,NA,NA,NA,NA,NA
1,2021-03-11 10:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"S",NA,217,NA,NA,NA,NA,NA
1,2021-03-11 10:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"S",NA,181,NA,NA,NA,NA,NA
1,2021-03-11 10:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"E",NA,231,NA,NA,NA,NA,NA
1,2021-03-11 10:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"E",NA,234,NA,NA,NA,NA,NA
1,2021-03-11 10:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"E",NA,220,NA,NA,NA,NA,NA
1,2021-03-11 10:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"E",NA,166,NA,NA,NA,NA,NA
1,2021-03-11 11:53:00,"Tsitika","2107",687946.899,5576144.476,1404.741,-126.36046033,50.30742144,NA,"W",NA,310,NA,NA,NA,NA,NA
1,2021-03-11 11:53:00,"Tsitika","2107",687946.899,5576144.476,1404.741,-126.36046033,50.30742144,NA,"N",NA,318,NA,NA,NA,NA,NA
1,2021-03-11 11:53:00,"Tsitika","2107",687946.899,5576144.476,1404.741,-126.36046033,50.30742144,NA,"E",NA,299,NA,NA,NA,NA,NA
1,2021-03-11 11:53:00,"Tsitika","2107",687946.899,5576144.476,1404.741,-126.36046033,50.30742144,NA,"Centre",NA,319,NA,NA,NA,NA,NA
1,2021-03-11 11:53:00,"Tsitika","2107",687946.899,5576144.476,1404.741,-126.36046033,50.30742144,NA,"S",NA,320,NA,NA,NA,NA,NA
1,2021-03-09 11:40:00,"Tsitika","3",687655.13,5577234.031,1010.587,-126.36401183,50.31730297,NA,"Centre",NA,222,NA,NA,NA,NA,NA
1,2021-03-09 11:40:00,"Tsitika","3",687655.13,5577234.031,1010.587,-126.36401183,50.31730297,NA,"N",NA,226,NA,NA,NA,NA,NA
1,2021-03-09 11:40:00,"Tsitika","3",687655.13,5577234.031,1010.587,-126.36401183,50.31730297,NA,"N",NA,245,NA,NA,NA,NA,NA
1,2021-03-09 11:40:00,"Tsitika","3",687655.13,5577234.031,1010.587,-126.36401183,50.31730297,NA,"N",NA,233,NA,NA,NA,NA,NA
1,2021-03-09 11:40:00,"Tsitika","3",687655.13,5577234.031,1010.587,-126.36401183,50.31730297,NA,"S",NA,238,NA,NA,NA,NA,NA
1,2021-03-09 11:40:00,"Tsitika","3",687655.13,5577234.031,1010.587,-126.36401183,50.31730297,NA,"S",NA,202,NA,NA,NA,NA,NA
1,2021-03-09 11:40:00,"Tsitika","3",687655.13,5577234.031,1010.587,-126.36401183,50.31730297,NA,"S",NA,213,NA,NA,NA,NA,NA
1,2021-03-09 11:40:00,"Tsitika","3",687655.13,5577234.031,1010.587,-126.36401183,50.31730297,NA,"E",NA,239,NA,NA,NA,NA,NA
1,2021-03-09 11:40:00,"Tsitika","3",687655.13,5577234.031,1010.587,-126.36401183,50.31730297,NA,"E",NA,219,NA,NA,NA,NA,NA
1,2021-03-09 11:40:00,"Tsitika","3",687655.13,5577234.031,1010.587,-126.36401183,50.31730297,NA,"E",NA,292,NA,NA,NA,NA,NA
1,2021-03-09 11:40:00,"Tsitika","3",687655.13,5577234.031,1010.587,-126.36401183,50.31730297,NA,"W",NA,195,NA,NA,NA,NA,NA
1,2021-03-09 11:40:00,"Tsitika","3",687655.13,5577234.031,1010.587,-126.36401183,50.31730297,NA,"W",NA,199,NA,NA,NA,NA,NA
1,2021-03-09 11:40:00,"Tsitika","3",687655.13,5577234.031,1010.587,-126.36401183,50.31730297,NA,"W",NA,219,NA,NA,NA,NA,NA
1,2021-03-09 11:40:00,"Tsitika","3",687655.13,5577234.031,1010.587,-126.36401183,50.31730297,NA,"N",NA,200,NA,NA,NA,NA,NA
1,2021-03-09 11:40:00,"Tsitika","3",687655.13,5577234.031,1010.587,-126.36401183,50.31730297,NA,"E",NA,273,NA,NA,NA,NA,NA
