date time+AF8-utc lat lon elev                               
2021/03/10 20:55:06.000 49.674132442 +AC0-125.377267681 1266.0317   5   9   2.8931   2.351   5.6735  +AC0-0.7509   1.8539   1.335   0    0 
2021/03/10 20:55:07.000 49.674133621 +AC0-125.377268638 1266.0263   5   9   2.8931   2.351   5.6742  +AC0-0.7515   1.8538   1.3358   0    0 
2021/03/10 20:55:08.000 49.674133983 +AC0-125.377270733 1265.9288   5   9   2.8931   2.351   5.6749  +AC0-0.7521   1.8538   1.3365   0    0 
2021/03/10 20:55:09.000 49.674133487 +AC0-125.377269706 1265.8554   5   9   2.8932   2.351   5.6756  +AC0-0.7527   1.8537   1.3373   0    0 
2021/03/10 20:55:10.000 49.674133926 +AC0-125.377270147 1265.4119   5   9   2.8932   2.351   5.6763  +AC0-0.7533   1.8536   1.3381   0    0 
2021/03/10 20:55:11.000 49.674135087 +AC0-125.377270976 1265.5985   5   9   2.8932   2.351   5.677  +AC0-0.754   1.8535   1.3389   0    0 
2021/03/10 20:55:12.000 49.674136274 +AC0-125.377270809 1265.5735   5   9   2.8932   2.351   5.6777  +AC0-0.7546   1.8534   1.3397   0    0 
2021/03/10 20:55:13.000 49.674137494 +AC0-125.377270136 1265.7849   5   9   2.8932   2.351   5.6784  +AC0-0.7552   1.8533   1.3405   0    0 
2021/03/10 20:55:14.000 49.674136902 +AC0-125.377270069 1266.0679   5   9   2.8932   2.351   5.6791  +AC0-0.7558   1.8532   1.3413   0    0 
2021/03/10 20:55:15.000 49.674135361 +AC0-125.377269761 1266.2687   5   9   2.8932   2.351   5.6797  +AC0-0.7564   1.8532   1.3421   0    0 
2021/03/10 20:55:16.000 49.674134572 +AC0-125.377270506 1266.417   5   9   2.8932   2.351   5.6804  +AC0-0.757   1.8531   1.3429   0    0 
2021/03/10 20:55:17.000 49.674132778 +AC0-125.37727014 1266.3864   5   9   2.8933   2.351   5.6811  +AC0-0.7576   1.853   1.3437   0    0 
2021/03/10 20:55:18.000 49.674132118 +AC0-125.377270249 1266.4551   5   9   2.8933   2.351   5.6818  +AC0-0.7583   1.8529   1.3445   0    0 
2021/03/10 20:55:19.000 49.674131915 +AC0-125.377270662 1266.1613   5   9   2.8933   2.351   5.6825  +AC0-0.7589   1.8528   1.3453   0    0 
2021/03/10 20:55:20.000 49.674131375 +AC0-125.377270333 1265.8943   5   9   2.8933   2.351   5.6832  +AC0-0.7595   1.8527   1.3461   0    0 
2021/03/10 20:55:21.000 49.674131455 +AC0-125.377270034 1266.1236   5   9   2.8933   2.351   5.6839  +AC0-0.7601   1.8526   1.3469   0    0 
2021/03/10 20:55:22.000 49.674131538 +AC0-125.377269056 1265.88   5   9   2.8933   2.351   5.6846  +AC0-0.7607   1.8526   1.3477   0    0 
2021/03/10 20:55:23.000 49.674131273 +AC0-125.377267996 1265.9192   5   9   2.8933   2.351   5.6853  +AC0-0.7613   1.8525   1.3484   0    0 
2021/03/10 20:55:24.000 49.674130533 +AC0-125.377267582 1266.2103   5   9   2.8934   2.351   5.686  +AC0-0.7619   1.8524   1.3492   0    0 
2021/03/10 20:55:25.000 49.674131202 +AC0-125.377268962 1266.1331   5   9   2.8934   2.351   5.6867  +AC0-0.7625   1.8523   1.35   0    0 
2021/03/10 20:55:26.000 49.674131878 +AC0-125.37727044 1266.1997   5   9   2.8934   2.351   5.6874  +AC0-0.7631   1.8522   1.3508   0    0 
2021/03/10 20:55:27.000 49.674132083 +AC0-125.37727082 1266.3691   5   9   2.8934   2.351   5.6881  +AC0-0.7637   1.8521   1.3516   0    0 
2021/03/10 20:55:28.000 49.674132098 +AC0-125.3772705 1266.1923   5   9   2.8934   2.351   5.6888  +AC0-0.7644   1.852   1.3524   0    0 
2021/03/10 20:55:29.000 49.67413277 +AC0-125.377269552 1266.1446   5   9   2.8934   2.351   5.6895  +AC0-0.765   1.8519   1.3532   0    0 
2021/03/10 20:55:30.000 49.674133279 +AC0-125.377268978 1266.033   5   9   2.8935   2.351   5.6902  +AC0-0.7656   1.8518   1.354   0    0 
2021/03/10 20:55:31.000 49.674134706 +AC0-125.377268567 1266.1387   5   9   2.8935   2.351   5.6909  +AC0-0.7662   1.8518   1.3548   0    0 
2021/03/10 20:55:32.000 49.674135965 +AC0-125.377268215 1266.1987   5   9   2.8935   2.351   5.6916  +AC0-0.7668   1.8517   1.3556   0    0 
2021/03/10 20:55:33.000 49.674135869 +AC0-125.377269279 1266.1356   5   9   2.8935   2.351   5.6923  +AC0-0.7674   1.8516   1.3564   0    0 
2021/03/10 20:55:34.000 49.674135109 +AC0-125.37726924 1266.1493   5   9   2.8935   2.351   5.693  +AC0-0.768   1.8515   1.3572   0    0 
2021/03/10 20:55:35.000 49.674134409 +AC0-125.377269063 1266.2972   5   9   2.8935   2.351   5.6937  +AC0-0.7686   1.8514   1.358   0    0 
2021/03/10 20:55:36.000 49.674133582 +AC0-125.377268414 1266.137   5   9   2.8935   2.351   5.6944  +AC0-0.7692   1.8513   1.3588   0    0 
2021/03/10 20:55:37.000 49.674131999 +AC0-125.377267833 1266.0722   5   9   2.8936   2.351   5.6951  +AC0-0.7698   1.8512   1.3595   0    0 
2021/03/10 20:55:38.000 49.674131987 +AC0-125.377267681 1266.0544   5   9   2.8936   2.351   5.6958  +AC0-0.7704   1.8511   1.3603   0    0 
2021/03/10 20:55:39.000 49.674132093 +AC0-125.377267371 1265.8121   5   9   2.8936   2.351   5.6964  +AC0-0.771   1.851   1.3611   0    0 
2021/03/10 20:55:40.000 49.674132326 +AC0-125.377266693 1265.7067   5   9   2.8936   2.351   5.6971  +AC0-0.7716   1.8509   1.3619   0    0 
2021/03/10 20:55:41.000 49.674131581 +AC0-125.377265722 1265.51   5   9   2.8936   2.351   5.6978  +AC0-0.7722   1.8508   1.3627   0    0 
2021/03/10 20:55:42.000 49.674131045 +AC0-125.377264705 1265.377   5   9   2.8936   2.351   5.6985  +AC0-0.7728   1.8508   1.3635   0    0 
2021/03/10 20:55:43.000 49.674131481 +AC0-125.377265138 1265.1788   5   9   2.8937   2.351   5.6992  +AC0-0.7734   1.8507   1.3643   0    0 
2021/03/10 20:55:44.000 49.674131565 +AC0-125.377265174 1264.7762   5   9   2.8937   2.351   5.6999  +AC0-0.774   1.8506   1.3651   0    0 
2021/03/10 20:55:45.000 49.674131679 +AC0-125.377264919 1264.724   5   9   2.8937   2.351   5.7006  +AC0-0.7746   1.8505   1.3659   0    0 
2021/03/10 20:55:46.000 49.674131907 +AC0-125.377263807 1264.7656   5   9   2.8937   2.351   5.7013  +AC0-0.7752   1.8504   1.3667   0    0 
2021/03/10 20:55:47.000 49.674131034 +AC0-125.377263784 1264.8765   5   9   2.8937   2.351   5.702  +AC0-0.7758   1.8503   1.3675   0    0 
2021/03/10 20:55:48.000 49.674130355 +AC0-125.37726504 1265.1389   5   9   2.8937   2.351   5.7027  +AC0-0.7764   1.8502   1.3683   0    0 
2021/03/10 20:55:49.000 49.674130171 +AC0-125.377265333 1265.417   5   9   2.8938   2.351   5.7034  +AC0-0.777   1.8501   1.3691   0    0 
2021/03/10 20:55:50.000 49.67412965 +AC0-125.377264163 1265.5252   5   9   2.8938   2.351   5.7041  +AC0-0.7776   1.85   1.3698   0    0 
2021/03/10 20:55:51.000 49.674130332 +AC0-125.377263737 1265.7863   5   9   2.8938   2.351   5.7048  +AC0-0.7782   1.8499   1.3706   0    0 
2021/03/10 20:55:52.000 49.674130897 +AC0-125.37726303 1265.8014   5   9   2.8938   2.351   5.7055  +AC0-0.7788   1.8498   1.3714   0    0 
2021/03/10 20:55:53.000 49.674131323 +AC0-125.377263292 1265.8382   5   9   2.8938   2.351   5.7062  +AC0-0.7794   1.8497   1.3722   0    0 
2021/03/10 20:55:54.000 49.674131803 +AC0-125.377263461 1265.5585   5   9   2.8939   2.351   5.7069  +AC0-0.78   1.8496   1.373   0    0 
2021/03/10 20:55:55.000 49.674132508 +AC0-125.377264503 1265.4794   5   9   2.8939   2.351   5.7076  +AC0-0.7806   1.8495   1.3738   0    0 
2021/03/10 20:55:56.000 49.674133317 +AC0-125.377267233 1265.3575   5   9   2.8939   2.351   5.7083  +AC0-0.7812   1.8494   1.3746   0    0 
2021/03/10 20:55:57.000 49.67413392 +AC0-125.377268902 1265.3128   5   9   2.8939   2.351   5.709  +AC0-0.7818   1.8493   1.3754   0    0 
2021/03/10 20:55:58.000 49.674135292 +AC0-125.377269265 1265.3188   5   9   2.8939   2.351   5.7097  +AC0-0.7824   1.8492   1.3762   0    0 
2021/03/10 20:55:59.000 49.674133768 +AC0-125.377268794 1265.6497   5   9   2.8939   2.351   5.7104  +AC0-0.783   1.8491   1.377   0    0 
2021/03/10 20:56:00.000 49.674131473 +AC0-125.377267433 1265.6437   5   9   2.894   2.351   5.7111  +AC0-0.7836   1.849   1.3778   0    0 
2021/03/10 20:56:01.000 49.674130191 +AC0-125.377265353 1266.0138   5   9   2.894   2.351   5.7118  +AC0-0.7842   1.8489   1.3786   0    0 
2021/03/10 20:56:02.000 49.674130051 +AC0-125.377265022 1266.2278   5   9   2.894   2.351   5.7124  +AC0-0.7848   1.8488   1.3793   0    0 
2021/03/10 20:56:03.000 49.674129552 +AC0-125.377265319 1266.4204   5   9   2.894   2.351   5.7131  +AC0-0.7854   1.8488   1.3801   0    0 
2021/03/10 20:56:04.000 49.67412859 +AC0-125.377265894 1266.1562   5   9   2.894   2.351   5.7138  +AC0-0.786   1.8487   1.3809   0    0 
2021/03/10 20:56:05.000 49.674128439 +AC0-125.377267261 1266.2153   5   9   2.8941   2.351   5.7145  +AC0-0.7866   1.8486   1.3817   0    0 
2021/03/10 20:56:06.000 49.674129383 +AC0-125.377265977 1266.2515   5   9   2.8941   2.351   5.7152  +AC0-0.7872   1.8485   1.3825   0    0 
2021/03/10 20:56:07.000 49.674130514 +AC0-125.377264907 1265.8308   5   9   2.8941   2.351   5.7159  +AC0-0.7878   1.8484   1.3833   0    0 
2021/03/10 20:56:08.000 49.674131474 +AC0-125.377264659 1265.5223   5   9   2.8941   2.351   5.7166  +AC0-0.7884   1.8483   1.3841   0    0 
2021/03/10 20:56:09.000 49.674133064 +AC0-125.377265304 1265.2503   5   9   2.8941   2.351   5.7173  +AC0-0.7889   1.8482   1.3849   0    0 
2021/03/10 20:56:10.000 49.674133633 +AC0-125.377265153 1265.3986   5   9   2.8942   2.351   5.718  +AC0-0.7895   1.8481   1.3857   0    0 
2021/03/10 20:56:11.000 49.674134506 +AC0-125.377265611 1265.584   5   9   2.8942   2.351   5.7187  +AC0-0.7901   1.848   1.3865   0    0 
2021/03/10 20:56:12.000 49.674133693 +AC0-125.377266061 1265.7517   5   9   2.8942   2.351   5.7194  +AC0-0.7907   1.8479   1.3873   0    0 
2021/03/10 20:56:13.000 49.674133248 +AC0-125.377265065 1265.7031   5   9   2.8942   2.351   5.7201  +AC0-0.7913   1.8478   1.388   0    0 
2021/03/10 20:56:14.000 49.674133534 +AC0-125.377265794 1265.6126   5   9   2.8942   2.351   5.7208  +AC0-0.7919   1.8477   1.3888   0    0 
2021/03/10 20:56:15.000 49.67413235 +AC0-125.377266828 1265.6925   5   9   2.8943   2.351   5.7215  +AC0-0.7925   1.8476   1.3896   0    0 
2021/03/10 20:56:16.000 49.674132867 +AC0-125.377267927 1265.6848   5   9   2.8943   2.351   5.7222  +AC0-0.7931   1.8475   1.3904   0    0 
2021/03/10 20:56:17.000 49.674132786 +AC0-125.377269342 1265.4631   5   9   2.8943   2.351   5.7229  +AC0-0.7937   1.8473   1.3912   0    0 
2021/03/10 20:56:18.000 49.674133325 +AC0-125.377270128 1265.6846   5   9   2.8943   2.351   5.7236  +AC0-0.7943   1.8472   1.392   0    0 
2021/03/10 20:56:19.000 49.674133945 +AC0-125.377271094 1265.6083   5   9   2.8943   2.351   5.7243  +AC0-0.7948   1.8471   1.3928   0    0 
2021/03/10 20:56:20.000 49.674134183 +AC0-125.377271881 1265.5761   5   9   2.8944   2.351   5.725  +AC0-0.7954   1.847   1.3936   0    0 
2021/03/10 20:56:21.000 49.674133915 +AC0-125.377271286 1265.5921   5   9   2.8944   2.351   5.7257  +AC0-0.796   1.8469   1.3944   0    0 
2021/03/10 20:56:22.000 49.674133806 +AC0-125.37726995 1265.484   5   9   2.8944   2.351   5.7263  +AC0-0.7966   1.8468   1.3952   0    0 
2021/03/10 20:56:23.000 49.674133563 +AC0-125.37726694 1265.2319   5   9   2.8944   2.351   5.727  +AC0-0.7972   1.8467   1.396   0    0 
2021/03/10 20:56:24.000 49.674133675 +AC0-125.377266494 1265.3839   5   9   2.8945   2.351   5.7277  +AC0-0.7978   1.8466   1.3967   0    0 
2021/03/10 20:56:25.000 49.674134474 +AC0-125.377265528 1265.5967   5   9   2.8945   2.3511   5.7284  +AC0-0.7984   1.8465   1.3975   0    0 
2021/03/10 20:56:26.000 49.674133739 +AC0-125.377264968 1265.3317   5   9   2.8945   2.3511   5.7291  +AC0-0.7989   1.8464   1.3983   0    0 
2021/03/10 20:56:27.000 49.67413298 +AC0-125.377264542 1265.3766   5   9   2.8945   2.3511   5.7298  +AC0-0.7995   1.8463   1.3991   0    0 
2021/03/10 20:56:28.000 49.674132253 +AC0-125.377263208 1265.2432   5   9   2.8945   2.3511   5.7305  +AC0-0.8001   1.8462   1.3999   0    0 
2021/03/10 20:56:29.000 49.674132471 +AC0-125.377264334 1265.0409   5   9   2.8946   2.3511   5.7312  +AC0-0.8007   1.8461   1.4007   0    0 
2021/03/10 20:56:30.000 49.674131583 +AC0-125.377264581 1265.0354   5   9   2.8946   2.3511   5.7319  +AC0-0.8013   1.846   1.4015   0    0 
2021/03/10 20:56:31.000 49.674131703 +AC0-125.377264261 1265.1118   5   9   2.8946   2.3511   5.7326  +AC0-0.8019   1.8459   1.4023   0    0 
2021/03/10 20:56:32.000 49.674131859 +AC0-125.377264212 1265.2165   5   9   2.8946   2.3511   5.7333  +AC0-0.8024   1.8458   1.4031   0    0 
2021/03/10 20:56:33.000 49.674133035 +AC0-125.377264256 1265.2948   5   9   2.8947   2.3511   5.734  +AC0-0.803   1.8457   1.4039   0    0 
2021/03/10 20:56:34.000 49.674133621 +AC0-125.377265327 1265.4478   5   9   2.8947   2.3511   5.7347  +AC0-0.8036   1.8456   1.4046   0    0 
2021/03/10 20:56:35.000 49.67413329 +AC0-125.377266515 1265.6481   5   9   2.8947   2.3511   5.7354  +AC0-0.8042   1.8455   1.4054   0    0 
2021/03/10 20:56:36.000 49.674133046 +AC0-125.377267309 1265.796   5   9   2.8947   2.3511   5.7361  +AC0-0.8048   1.8454   1.4062   0    0 
2021/03/10 20:56:37.000 49.674131884 +AC0-125.377266331 1265.7171   5   9   2.8947   2.3511   5.7368  +AC0-0.8054   1.8453   1.407   0    0 
2021/03/10 20:56:38.000 49.674131399 +AC0-125.377264777 1265.625   5   9   2.8948   2.3511   5.7375  +AC0-0.8059   1.8451   1.4078   0    0 
2021/03/10 20:56:39.000 49.674131221 +AC0-125.377264394 1265.5054   5   9   2.8948   2.3511   5.7382  +AC0-0.8065   1.845   1.4086   0    0 
2021/03/10 20:56:40.000 49.674132291 +AC0-125.377264328 1265.5088   5   9   2.8948   2.3511   5.7389  +AC0-0.8071   1.8449   1.4094   0    0 
2021/03/10 20:56:41.000 49.674132389 +AC0-125.377264901 1265.3326   5   9   2.8948   2.3511   5.7395  +AC0-0.8077   1.8448   1.4102   0    0 
2021/03/10 20:56:42.000 49.674134025 +AC0-125.377266545 1265.318   5   9   2.8949   2.3511   5.7402  +AC0-0.8083   1.8447   1.411   0    0 
2021/03/10 20:56:43.000 49.674134865 +AC0-125.377267009 1265.4156   5   9   2.8949   2.3511   5.7409  +AC0-0.8088   1.8446   1.4118   0    0 
2021/03/10 20:56:44.000 49.674133967 +AC0-125.377267468 1265.2515   5   9   2.8949   2.3511   5.7416  +AC0-0.8094   1.8445   1.4125   0    0 
2021/03/10 20:56:45.000 49.674134106 +AC0-125.377267187 1265.2112   5   9   2.8949   2.3511   5.7423  +AC0-0.81   1.8444   1.4133   0    0 
2021/03/10 20:56:46.000 49.674133587 +AC0-125.377265474 1265.2201   5   9   2.895   2.3511   5.743  +AC0-0.8106   1.8443   1.4141   0    0 
2021/03/10 20:56:47.000 49.674132698 +AC0-125.377264421 1265.4417   5   9   2.895   2.3511   5.7437  +AC0-0.8112   1.8442   1.4149   0    0 
2021/03/10 20:56:48.000 49.674131273 +AC0-125.377262379 1265.6412   5   9   2.895   2.3512   5.7444  +AC0-0.8117   1.8441   1.4157   0    0 
2021/03/10 20:56:49.000 49.674130834 +AC0-125.377262478 1265.5713   5   9   2.895   2.3512   5.7451  +AC0-0.8123   1.8439   1.4165   0    0 
2021/03/10 20:56:50.000 49.674131787 +AC0-125.377263306 1265.6094   5   9   2.8951   2.3512   5.7458  +AC0-0.8129   1.8438   1.4173   0    0 
2021/03/10 20:56:51.000 49.674132566 +AC0-125.377264428 1265.4789   5   9   2.8951   2.3512   5.7465  +AC0-0.8135   1.8437   1.4181   0    0 
2021/03/10 20:56:52.000 49.674132473 +AC0-125.377263255 1265.7429   5   9   2.8951   2.3512   5.7472  +AC0-0.814   1.8436   1.4189   0    0 
2021/03/10 20:56:53.000 49.67413281 +AC0-125.377263628 1265.8798   5   9   2.8951   2.3512   5.7479  +AC0-0.8146   1.8435   1.4196   0    0 
2021/03/10 20:56:54.000 49.6741332 +AC0-125.377263745 1265.876   5   9   2.8952   2.3512   5.7486  +AC0-0.8152   1.8434   1.4204   0    0 
2021/03/10 20:56:55.000 49.674133471 +AC0-125.377263736 1266.025   5   9   2.8952   2.3512   5.7493  +AC0-0.8158   1.8433   1.4212   0    0 
2021/03/10 20:56:56.000 49.674133528 +AC0-125.377263644 1265.6867   5   9   2.8952   2.3512   5.75  +AC0-0.8163   1.8432   1.422   0    0 
2021/03/10 20:56:57.000 49.674134242 +AC0-125.377263374 1265.542   5   9   2.8952   2.3512   5.7507  +AC0-0.8169   1.843   1.4228   0    0 
2021/03/10 20:56:58.000 49.674136307 +AC0-125.377263995 1265.2494   5   9   2.8953   2.3512   5.7513  +AC0-0.8175   1.8429   1.4236   0    0 
2021/03/10 20:56:59.000 49.674136848 +AC0-125.377264744 1265.0824   5   9   2.8953   2.3512   5.752  +AC0-0.8181   1.8428   1.4244   0    0 
2021/03/10 20:57:00.000 49.674137219 +AC0-125.377265424 1265.144   5   9   2.8953   2.3512   5.7527  +AC0-0.8186   1.8427   1.4252   0    0 
2021/03/10 20:57:01.000 49.674137726 +AC0-125.37726686 1265.249   5   9   2.8953   2.3512   5.7534  +AC0-0.8192   1.8426   1.426   0    0 
2021/03/10 20:57:02.000 49.674136942 +AC0-125.37726778 1265.3279   5   9   2.8954   2.3512   5.7541  +AC0-0.8198   1.8425   1.4267   0    0 
2021/03/10 20:57:03.000 49.674135904 +AC0-125.377266618 1265.5603   5   9   2.8954   2.3512   5.7548  +AC0-0.8204   1.8424   1.4275   0    0 
2021/03/10 20:57:04.000 49.674133143 +AC0-125.377265199 1265.4013   5   9   2.8954   2.3512   5.7555  +AC0-0.8209   1.8422   1.4283   0    0 
2021/03/10 20:57:05.000 49.674131801 +AC0-125.377264929 1265.5221   5   9   2.8954   2.3512   5.7562  +AC0-0.8215   1.8421   1.4291   0    0 
2021/03/10 20:57:06.000 49.67413235 +AC0-125.377265077 1265.3439   5   9   2.8955   2.3513   5.7569  +AC0-0.8221   1.842   1.4299   0    0 
2021/03/10 20:57:07.000 49.674132355 +AC0-125.37726582 1265.1645   5   9   2.8955   2.3513   5.7576  +AC0-0.8226   1.8419   1.4307   0    0 
2021/03/10 20:57:08.000 49.674132826 +AC0-125.377268315 1265.0624   5   9   2.8955   2.3513   5.7583  +AC0-0.8232   1.8418   1.4315   0    0 
2021/03/10 20:57:09.000 49.674133261 +AC0-125.377268553 1265.0279   5   9   2.8955   2.3513   5.759  +AC0-0.8238   1.8417   1.4323   0    0 
2021/03/10 20:57:10.000 49.674133481 +AC0-125.377270325 1264.9896   5   9   2.8956   2.3513   5.7597  +AC0-0.8244   1.8416   1.4331   0    0 
2021/03/10 20:57:11.000 49.674133256 +AC0-125.377269538 1264.8175   5   9   2.8956   2.3513   5.7604  +AC0-0.8249   1.8414   1.4338   0    0 
2021/03/10 20:57:12.000 49.674132591 +AC0-125.377268447 1264.6174   5   9   2.8956   2.3513   5.7611  +AC0-0.8255   1.8413   1.4346   0    0 
2021/03/10 20:57:13.000 49.674132605 +AC0-125.377267971 1264.8665   5   9   2.8957   2.3513   5.7617  +AC0-0.8261   1.8412   1.4354   0    0 
2021/03/10 20:57:14.000 49.674133293 +AC0-125.377266338 1264.5734   5   9   2.8957   2.3513   5.7624  +AC0-0.8266   1.8411   1.4362   0    0 
2021/03/10 20:57:15.000 49.674133327 +AC0-125.377265718 1264.6668   5   9   2.8957   2.3513   5.7631  +AC0-0.8272   1.841   1.437   0    0 
2021/03/10 20:57:16.000 49.674133291 +AC0-125.377263788 1264.4259   5   9   2.8957   2.3513   5.7638  +AC0-0.8278   1.8408   1.4378   0    0 
2021/03/10 20:57:17.000 49.674134817 +AC0-125.377263354 1264.4213   5   9   2.8958   2.3513   5.7645  +AC0-0.8283   1.8407   1.4386   0    0 
2021/03/10 20:57:18.000 49.674134867 +AC0-125.377265064 1264.6103   5   9   2.8958   2.3513   5.7652  +AC0-0.8289   1.8406   1.4394   0    0 
2021/03/10 20:57:19.000 49.674135253 +AC0-125.377263675 1265.0124   5   9   2.8958   2.3513   5.7659  +AC0-0.8295   1.8405   1.4401   0    0 
2021/03/10 20:57:20.000 49.674133632 +AC0-125.37726293 1265.0614   5   9   2.8958   2.3513   5.7666  +AC0-0.83   1.8404   1.4409   0    0 
2021/03/10 20:57:21.000 49.674131675 +AC0-125.377262453 1265.2317   5   9   2.8959   2.3514   5.7673  +AC0-0.8306   1.8402   1.4417   0    0 
2021/03/10 20:57:22.000 49.674130296 +AC0-125.377262745 1265.275   5   9   2.8959   2.3514   5.768  +AC0-0.8312   1.8401   1.4425   0    0 
2021/03/10 20:57:23.000 49.674129609 +AC0-125.377262709 1265.454   5   9   2.8959   2.3514   5.7687  +AC0-0.8317   1.84   1.4433   0    0 
2021/03/10 20:57:24.000 49.674130169 +AC0-125.377263064 1265.2719   5   9   2.896   2.3514   5.7694  +AC0-0.8323   1.8399   1.4441   0    0 
2021/03/10 20:57:25.000 49.674130837 +AC0-125.377262813 1265.1657   5   9   2.896   2.3514   5.7701  +AC0-0.8329   1.8398   1.4449   0    0 
2021/03/10 20:57:26.000 49.67413105 +AC0-125.377263947 1265.1306   5   9   2.896   2.3514   5.7708  +AC0-0.8334   1.8396   1.4457   0    0 
2021/03/10 20:57:27.000 49.674131736 +AC0-125.377265706 1265.0297   5   9   2.896   2.3514   5.7714  +AC0-0.834   1.8395   1.4464   0    0 
2021/03/10 20:57:28.000 49.67413374 +AC0-125.37726799 1264.8399   5   9   2.8961   2.3514   5.7721  +AC0-0.8346   1.8394   1.4472   0    0 
2021/03/10 20:57:29.000 49.674132637 +AC0-125.37726888 1264.9889   5   9   2.8961   2.3514   5.7728  +AC0-0.8351   1.8393   1.448   0    0 
2021/03/10 20:57:30.000 49.674133832 +AC0-125.377268474 1264.9745   5   9   2.8961   2.3514   5.7735  +AC0-0.8357   1.8392   1.4488   0    0 
2021/03/10 20:57:31.000 49.67413457 +AC0-125.377268222 1264.833   5   9   2.8962   2.3514   5.7742  +AC0-0.8363   1.839   1.4496   0    0 
2021/03/10 20:57:32.000 49.674135724 +AC0-125.377268457 1264.7072   5   9   2.8962   2.3514   5.7749  +AC0-0.8368   1.8389   1.4504   0    0 
2021/03/10 20:57:33.000 49.67413578 +AC0-125.37726828 1264.6302   5   9   2.8962   2.3514   5.7756  +AC0-0.8374   1.8388   1.4512   0    0 
2021/03/10 20:57:34.000 49.674135339 +AC0-125.377268187 1264.7926   5   9   2.8963   2.3515   5.7763  +AC0-0.8379   1.8387   1.452   0    0 
2021/03/10 20:57:35.000 49.674133938 +AC0-125.377267367 1265.3653   5   9   2.8963   2.3515   5.777  +AC0-0.8385   1.8385   1.4527   0    0 
2021/03/10 20:57:36.000 49.674133188 +AC0-125.377267093 1265.4193   5   9   2.8963   2.3515   5.7777  +AC0-0.8391   1.8384   1.4535   0    0 
2021/03/10 20:57:37.000 49.674133647 +AC0-125.377267381 1265.7358   5   9   2.8963   2.3515   5.7784  +AC0-0.8396   1.8383   1.4543   0    0 
2021/03/10 20:57:38.000 49.674132968 +AC0-125.377265995 1265.7267   5   9   2.8964   2.3515   5.7791  +AC0-0.8402   1.8382   1.4551   0    0 
2021/03/10 20:57:39.000 49.674132397 +AC0-125.37726654 1265.9074   5   9   2.8964   2.3515   5.7798  +AC0-0.8408   1.838   1.4559   0    0 
2021/03/10 20:57:40.000 49.674132293 +AC0-125.377268155 1265.6338   5   9   2.8964   2.3515   5.7804  +AC0-0.8413   1.8379   1.4567   0    0 
2021/03/10 20:57:41.000 49.674133113 +AC0-125.37726957 1265.521   5   9   2.8965   2.3515   5.7811  +AC0-0.8419   1.8378   1.4575   0    0 
2021/03/10 20:57:42.000 49.674132902 +AC0-125.377269707 1265.9042   5   9   2.8965   2.3515   5.7818  +AC0-0.8424   1.8377   1.4583   0    0 
2021/03/10 20:57:43.000 49.67413346 +AC0-125.377268082 1265.7618   5   9   2.8965   2.3515   5.7825  +AC0-0.843   1.8375   1.459   0    0 
2021/03/10 20:57:44.000 49.674133016 +AC0-125.377268312 1265.6642   5   9   2.8966   2.3515   5.7832  +AC0-0.8436   1.8374   1.4598   0    0 
2021/03/10 20:57:45.000 49.6741347 +AC0-125.377266217 1265.4739   5   9   2.8966   2.3515   5.7839  +AC0-0.8441   1.8373   1.4606   0    0 
2021/03/10 20:57:46.000 49.67413483 +AC0-125.377266937 1265.4173   5   9   2.8966   2.3516   5.7846  +AC0-0.8447   1.8372   1.4614   0    0 
2021/03/10 20:57:47.000 49.674134446 +AC0-125.377264952 1265.5637   5   9   2.8967   2.3516   5.7853  +AC0-0.8452   1.837   1.4622   0    0 
2021/03/10 20:57:48.000 49.674134824 +AC0-125.377265847 1265.4711   5   9   2.8967   2.3516   5.786  +AC0-0.8458   1.8369   1.463   0    0 
2021/03/10 20:57:49.000 49.674134811 +AC0-125.377267243 1265.298   5   9   2.8967   2.3516   5.7867  +AC0-0.8463   1.8368   1.4638   0    0 
2021/03/10 20:57:50.000 49.674134382 +AC0-125.377267691 1265.4661   5   9   2.8968   2.3516   5.7874  +AC0-0.8469   1.8366   1.4645   0    0 
2021/03/10 20:57:51.000 49.674134674 +AC0-125.377269892 1265.4568   5   9   2.8968   2.3516   5.7881  +AC0-0.8475   1.8365   1.4653   0    0 
2021/03/10 20:57:52.000 49.674135603 +AC0-125.377272251 1265.3961   5   9   2.8968   2.3516   5.7887  +AC0-0.848   1.8364   1.4661   0    0 
2021/03/10 20:57:53.000 49.674134507 +AC0-125.377273237 1265.5028   5   9   2.8968   2.3516   5.7894  +AC0-0.8486   1.8363   1.4669   0    0 
2021/03/10 20:57:54.000 49.674133028 +AC0-125.377270197 1265.4693   5   9   2.8969   2.3516   5.7901  +AC0-0.8491   1.8361   1.4677   0    0 
2021/03/10 20:57:55.000 49.674131703 +AC0-125.37726845 1265.549   5   9   2.8969   2.3516   5.7908  +AC0-0.8497   1.836   1.4685   0    0 
2021/03/10 20:57:56.000 49.674131913 +AC0-125.377270032 1265.5136   5   9   2.8969   2.3516   5.7915  +AC0-0.8502   1.8359   1.4693   0    0 
2021/03/10 20:57:57.000 49.674131733 +AC0-125.377271202 1265.5513   5   9   2.897   2.3517   5.7922  +AC0-0.8508   1.8357   1.4701   0    0 
