submissionid,submissiondatetime,deviceid,username,Survey_Start_Time,Study_Area,Other_Study_Area,User_s_,Plot_ID,Number_probe_of_extensions_used_,Tare_Weight__g_,Pre_Survey_Notes,GNSS_Used_,GNSS_Setup,Other_GNSS_Setup,GNSS_Status,GNSS_Height_Rover_to_Snow__cm_,Sampling_Design,Point_Observation.Date___Time_of_Point_Observation,Point_Observation.Approx__Location,Point_Observation.Type_of_Plot,Point_Observation.Cardinal_Direction,Point_Observation.Distance_From_Centre__m_,Point_Observation.Custom_Distance_From_Centre__m_,Point_Observation.Sample_Type,Point_Observation.Multi_Part_Core_,Point_Observation.Core_Section_Number,Point_Observation.Depth__cm_,Point_Observation.Depth__cm_:timestamp,Point_Observation.Depth_Final__cm_,Point_Observation.Core_Length__cm_,Point_Observation.Plug__cm_,Point_Observation.Mass___Tube__g_,Point_Observation.Mass_Final__g_,Point_Observation.Retrieval____,Point_Observation.SWE__cm_,Point_Observation.Density,Point_Observation.Sample_Rating,Point_Observation.Point_Observation_Notes,Point_Observation.Picture,Snow_Pit_Measurenent.Distance_from_centre_of_plot__m_,Snow_Pit_Measurenent.Depth_above_ground__cm_,Snow_Pit_Measurenent.Temperature___C_,Snow_Pit_Measurenent.Density_Notes,Survey_End_TIme
57120255,2021-04-22 12:12:03 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 11:28:00,Englishman,,AB WA BF,S1A,2,3930,Wx sun,No already surveyed,,,,,,,,Cardinal 10 m,NE,10,,Depth,,,191,4/22/2021 12:05,275,,,,,,,,,,https://drive.google.com/uc?id=11Hn-f-80CMNaidLIQ2cCjNpVqaxJp5IP,,,,,4/22/2021 12:11
57120255,2021-04-22 12:12:03 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 11:28:00,Englishman,,AB WA BF,S1A,2,3930,Wx sun,No already surveyed,,,,,,,,Cardinal 10 m,NE,7.5,,Depth,,,148,4/22/2021 12:06,232,,,,,,,,,,,,,,,4/22/2021 12:11
57120255,2021-04-22 12:12:03 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 11:28:00,Englishman,,AB WA BF,S1A,2,3930,Wx sun,No already surveyed,,,,,,,,Cardinal 10 m,NE,5,,Depth,,,248,4/22/2021 12:07,332,,,,,,,,,,,,,,,4/22/2021 12:11
57120255,2021-04-22 12:12:03 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 11:28:00,Englishman,,AB WA BF,S1A,2,3930,Wx sun,No already surveyed,,,,,,,,Cardinal 10 m,NE,2.5,,Depth,,,217,4/22/2021 12:08,301,,,,,,,,,,,,,,,4/22/2021 12:11
57120255,2021-04-22 12:12:03 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 11:28:00,Englishman,,AB WA BF,S1A,2,3930,Wx sun,No already surveyed,,,,,,,,Cardinal 10 m,SW,2.5,,Depth,,,278,4/22/2021 12:11,362,,,,,,,,,,,,,,,4/22/2021 12:11
57120255,2021-04-22 12:12:03 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 11:28:00,Englishman,,AB WA BF,S1A,2,3930,Wx sun,No already surveyed,,,,,,,,Cardinal 10 m,SW,5,,Depth,,,271,4/22/2021 12:11,355,,,,,,,,,,,,,,,4/22/2021 12:11
57120255,2021-04-22 12:12:03 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 11:28:00,Englishman,,AB WA BF,S1A,2,3930,Wx sun,No already surveyed,,,,,,,,Cardinal 10 m,SW,7.5,,Depth,,,224,4/22/2021 12:10,308,,,,,,,,,,,,,,,4/22/2021 12:11
57120255,2021-04-22 12:12:03 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-22 11:28:00,Englishman,,AB WA BF,S1A,2,3930,Wx sun,No already surveyed,,,,,,,,Cardinal 10 m,SW,10,,Depth,,,257,4/22/2021 12:10,341,,,,,,,,,,,,,,,4/22/2021 12:11
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,W,10,,Depth,,,243,4/23/2021 11:20,243,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,W,7.5,,Depth,,,272,4/23/2021 11:20,272,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,W,5,,Depth,,,262,4/23/2021 11:20,262,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,W,2.5,,Depth,,,211,4/23/2021 11:21,211,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,E,10,,Depth,,,182,4/23/2021 11:22,182,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,E,7.5,,Depth,,,178,4/23/2021 11:22,178,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,Centre,,,Depth,,,209,4/23/2021 11:21,209,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,W,,,Density,no,,266,4/23/2021 11:22,,237,0,4630,1260,89,90.946,0.342,,,https://drive.google.com/uc?id=1iA9q6mFdHxqIAOpDvjH7yXnD-VpOkCDS,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,E,5,,Depth,,,178,4/23/2021 11:23,178,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,E,2.5,,Depth,,,189,4/23/2021 11:23,189,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,S,,,Density,no,,260,4/23/2021 11:24,,250,0,4630,1260,96,90.946,0.35,,,https://drive.google.com/uc?id=1Iaa4gqEuLB8TYui5oud6OsC0xWI5GsEj,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,4/23/2021 11:25,,Cardinal 10 m,S,10,,Depth,,,178,4/23/2021 11:25,178,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,S,7.5,,Depth,,,274,4/23/2021 11:25,274,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,S,5,,Depth,,,251,4/23/2021 11:25,251,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,S,2.5,,Depth,,,214,4/23/2021 11:26,214,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,N,10,,Depth,,,121,4/23/2021 11:28,121,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,N,7.5,,Depth,,,175,4/23/2021 11:28,175,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,N,5,,Depth,,,148,4/23/2021 11:28,148,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,N,2.5,,Depth,,,201,4/23/2021 11:29,201,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,E,10,,Density,no,,195,4/23/2021 11:26,,140,0,4110,740,72,53.413,0.274,,Hit tree at bottom ,https://drive.google.com/uc?id=1dTgxQHODU9rQbAnKXriA7kTj__43lJPJ,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,N,10,,Density,no,,125,4/23/2021 11:30,,80,0,3830,460,64,33.202,0.266,,Hit tree at bottom,https://drive.google.com/uc?id=1O2gDcAp0jN48AlhYwWJHwDYri9Ii0ucr,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,NE,10,,Depth,,,201,4/23/2021 11:30,201,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,,,7.5,,Depth,,,181,4/23/2021 11:31,181,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,NE,5,,Depth,,,180,4/23/2021 11:31,180,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,NE,2.5,,Depth,,,186,4/23/2021 11:31,186,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,,Centre,,,Density,no,,195,4/23/2021 11:31,,179,0,4360,990,92,71.457,0.366,,,https://drive.google.com/uc?id=14Zb5XhIu675H_o_B4RxUyc9MbBE8pLgT,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,SW,10,,Depth,,,218,4/23/2021 11:32,218,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,SW,7.5,,Depth,,,246,4/23/2021 11:32,246,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,SW,5,,Depth,,,222,4/23/2021 11:33,222,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,SW,2.5,,Depth,,,221,4/23/2021 11:33,221,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,SE,10,,Depth,,,171,4/23/2021 11:35,171,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,SE,7.5,,Depth,,,158,4/23/2021 11:35,158,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,SE,5,,Depth,,,162,4/23/2021 11:36,162,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,SE,2.5,,Depth,,,198,4/23/2021 11:36,198,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,NW,10,,Depth,,,188,4/23/2021 11:37,188,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,NW,7.5,,Depth,,,174,4/23/2021 11:37,174,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,NW,5,,Depth,,,204,4/23/2021 11:38,204,,,,,,,,,,,,,,,4/23/2021 11:38
57120259,2021-04-23 11:39:53 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-23 11:19:00,Englishman,,AB WA BF,W3F,0,3370,,No already surveyed,,,,,,,,Cardinal 10 m,NW,2.5,,Depth,,,182,4/23/2021 11:38,182,,,,,,,,,,,,,,,4/23/2021 11:38
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:01,,Cardinal 10 m,W,10,,Density,yes,1a,224,4/27/2021 13:05,,213,0,1180,1180,95,85.171,0.38,Fair,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:07,,Cardinal 10 m,W,10,,Density,yes,1b,288,4/27/2021 13:06,,69,0,370,370,24,26.706,0.093,Fair,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:07,,Cardinal 10 m,W,7.5,,Depth,,,263,4/27/2021 13:08,305,,,,,,,,Good,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:08,,Cardinal 10 m,Centre,,,Density,no,,244,4/27/2021 13:09,,224,7,1260,1260,92,90.946,0.384,Good,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,,,,,,,Depth,,,,,,,,,,,,,,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:11,,Cardinal 10 m,W,5,,Depth,,,277,4/27/2021 13:11,319,,,,,,,,Good,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:11,,Cardinal 10 m,W,2.5,,Depth,,,226,4/27/2021 13:11,268,,,,,,,,Good,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:12,,Cardinal 10 m,N,10,,Density,no,,244,4/27/2021 13:12,,214,0,1220,1220,88,88.059,0.361,,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:13,,Cardinal 10 m,N,2.5,,Depth,,,206,4/27/2021 13:14,248,,,,,,,,Good,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:14,,Cardinal 10 m,N,5,,Depth,,,234,4/27/2021 13:14,276,,,,,,,,Good,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:14,,Cardinal 10 m,N,7.5,,Depth,,,234,4/27/2021 13:15,276,,,,,,,,Good,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:15,,Cardinal 10 m,E,10,,Density,yes,1a,265,4/27/2021 13:15,,245,0,1470,1470,92,106.103,0.4,Fair,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:16,,Cardinal 10 m,W,10,,Density,yes,1b,293,4/27/2021 13:17,,38,4,160,160,13,11.549,0.04,,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:18,,Cardinal 10 m,E,2.5,,Depth,,,211,4/27/2021 13:19,253,,,,,,,,Good,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:19,,Cardinal 10 m,E,5,,Depth,,,210,4/27/2021 13:20,252,,,,,,,,Good,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:20,,Cardinal 10 m,E,7.5,,Depth,,,232,4/27/2021 13:20,274,,,,,,,,,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:20,,Cardinal 10 m,S,10,,Density,no,,184,4/27/2021 13:24,,151,1,950,950,82,68.57,0.375,Fair,"Beside tree

",,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:25,,Cardinal 10 m,S,2.5,,Depth,,,212,4/27/2021 13:25,254,,,,,,,,Good,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:25,,Cardinal 10 m,S,5,,Depth,,,200,4/27/2021 13:26,242,,,,,,,,Good,,,,,,,4/27/2021 13:26
57198107,2021-04-28 17:52:31 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 13:00:00,Russell Creek,,TD; GF;TK,10000,1,0,,No already surveyed,,,,,,4/27/2021 13:26,,Cardinal 10 m,S,7.5,,Depth,,,174,4/27/2021 13:26,216,,,,,,,,,,,,,,,4/27/2021 13:26
57198112,2021-04-28 17:52:42 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 14:50:00,Russell Creek,,TD; GF; TK,600,0,0,Spotty snow ,No already surveyed,,,,,,4/27/2021 14:52,,Cardinal 10 m,Centre,,,Density,no,,83,4/27/2021 14:53,,73,0,350,350,88,25.263,0.304,Good,,,,,,,
57198112,2021-04-28 17:52:42 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 14:50:00,Russell Creek,,TD; GF; TK,600,0,0,Spotty snow ,No already surveyed,,,,,,4/27/2021 14:53,,Cardinal 10 m,E,10,,Density,no,,132,4/27/2021 14:56,,103,1,480,480,78,34.646,0.264,Good,,,,,,,
57198112,2021-04-28 17:52:42 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 14:50:00,Russell Creek,,TD; GF; TK,600,0,0,Spotty snow ,No already surveyed,,,,,,4/27/2021 14:57,,Cardinal 10 m,E,2.5,,Depth,,,181,4/27/2021 14:57,181,,,,,,,,Good,,,,,,,
57198112,2021-04-28 17:52:42 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 14:50:00,Russell Creek,,TD; GF; TK,600,0,0,Spotty snow ,No already surveyed,,,,,,4/27/2021 14:57,,Cardinal 10 m,E,5,,Depth,,,145,4/27/2021 14:57,145,,,,,,,,,,,,,,,
57198112,2021-04-28 17:52:42 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,2021-4-27 14:50:00,Russell Creek,,TD; GF; TK,600,0,0,Spotty snow ,No already surveyed,,,,,,4/27/2021 14:57,,Cardinal 10 m,E,7.5,,Depth,,,25,4/27/2021 14:58,25,,,,,,,,Fair,,,,,,,
